scenario_id,scenario_code,role_id,archetype_id,option_id,utility
55,r1a1_r2a8_r3a10_r4a15,2,8,4,0.2
55,r1a1_r2a8_r3a10_r4a15,3,10,1,0.2
55,r1a1_r2a8_r3a10_r4a15,3,10,2,0.21
55,r1a1_r2a8_r3a10_r4a15,3,10,3,0.27
55,r1a1_r2a8_r3a10_r4a15,3,10,4,0.29
55,r1a1_r2a8_r3a10_r4a15,4,15,1,0.23
55,r1a1_r2a8_r3a10_r4a15,4,15,2,0.21
55,r1a1_r2a8_r3a10_r4a15,4,15,3,0.22
55,r1a1_r2a8_r3a10_r4a15,4,15,4,0.26
56,r1a1_r2a8_r3a10_r4a16,1,1,1,0.21
56,r1a1_r2a8_r3a10_r4a16,1,1,2,0.23
56,r1a1_r2a8_r3a10_r4a16,1,1,3,0.26
56,r1a1_r2a8_r3a10_r4a16,1,1,4,0.3
56,r1a1_r2a8_r3a10_r4a16,2,8,1,0.29
56,r1a1_r2a8_r3a10_r4a16,2,8,2,0.27
56,r1a1_r2a8_r3a10_r4a16,2,8,3,0.24
56,r1a1_r2a8_r3a10_r4a16,2,8,4,0.2
56,r1a1_r2a8_r3a10_r4a16,3,10,1,0.2
56,r1a1_r2a8_r3a10_r4a16,3,10,2,0.21
56,r1a1_r2a8_r3a10_r4a16,3,10,3,0.27
56,r1a1_r2a8_r3a10_r4a16,3,10,4,0.29
56,r1a1_r2a8_r3a10_r4a16,4,16,1,0.21
56,r1a1_r2a8_r3a10_r4a16,4,16,2,0.2
56,r1a1_r2a8_r3a10_r4a16,4,16,3,0.25
56,r1a1_r2a8_r3a10_r4a16,4,16,4,0.27
57,r1a1_r2a8_r3a11_r4a13,1,1,1,0.21
57,r1a1_r2a8_r3a11_r4a13,1,1,2,0.23
57,r1a1_r2a8_r3a11_r4a13,1,1,3,0.26
57,r1a1_r2a8_r3a11_r4a13,1,1,4,0.3
57,r1a1_r2a8_r3a11_r4a13,2,8,1,0.29
57,r1a1_r2a8_r3a11_r4a13,2,8,2,0.27
57,r1a1_r2a8_r3a11_r4a13,2,8,3,0.24
57,r1a1_r2a8_r3a11_r4a13,2,8,4,0.2
57,r1a1_r2a8_r3a11_r4a13,3,11,1,0.29
57,r1a1_r2a8_r3a11_r4a13,3,11,2,0.28
57,r1a1_r2a8_r3a11_r4a13,3,11,3,0.21
57,r1a1_r2a8_r3a11_r4a13,3,11,4,0.23
57,r1a1_r2a8_r3a11_r4a13,4,13,1,0.26
57,r1a1_r2a8_r3a11_r4a13,4,13,2,0.27
57,r1a1_r2a8_r3a11_r4a13,4,13,3,0.29
57,r1a1_r2a8_r3a11_r4a13,4,13,4,0.23
58,r1a1_r2a8_r3a11_r4a14,1,1,1,0.21
58,r1a1_r2a8_r3a11_r4a14,1,1,2,0.23
58,r1a1_r2a8_r3a11_r4a14,1,1,3,0.26
58,r1a1_r2a8_r3a11_r4a14,1,1,4,0.3
58,r1a1_r2a8_r3a11_r4a14,2,8,1,0.29
58,r1a1_r2a8_r3a11_r4a14,2,8,2,0.27
58,r1a1_r2a8_r3a11_r4a14,2,8,3,0.24
58,r1a1_r2a8_r3a11_r4a14,2,8,4,0.2
58,r1a1_r2a8_r3a11_r4a14,3,11,1,0.29
58,r1a1_r2a8_r3a11_r4a14,3,11,2,0.28
58,r1a1_r2a8_r3a11_r4a14,3,11,3,0.21
58,r1a1_r2a8_r3a11_r4a14,3,11,4,0.23
58,r1a1_r2a8_r3a11_r4a14,4,14,1,0.24
58,r1a1_r2a8_r3a11_r4a14,4,14,2,0.27
58,r1a1_r2a8_r3a11_r4a14,4,14,3,0.29
58,r1a1_r2a8_r3a11_r4a14,4,14,4,0.27
59,r1a1_r2a8_r3a11_r4a15,1,1,1,0.21
59,r1a1_r2a8_r3a11_r4a15,1,1,2,0.23
59,r1a1_r2a8_r3a11_r4a15,1,1,3,0.26
59,r1a1_r2a8_r3a11_r4a15,1,1,4,0.3
59,r1a1_r2a8_r3a11_r4a15,2,8,1,0.29
59,r1a1_r2a8_r3a11_r4a15,2,8,2,0.27
59,r1a1_r2a8_r3a11_r4a15,2,8,3,0.24
59,r1a1_r2a8_r3a11_r4a15,2,8,4,0.2
59,r1a1_r2a8_r3a11_r4a15,3,11,1,0.29
59,r1a1_r2a8_r3a11_r4a15,3,11,2,0.28
59,r1a1_r2a8_r3a11_r4a15,3,11,3,0.21
59,r1a1_r2a8_r3a11_r4a15,3,11,4,0.23
59,r1a1_r2a8_r3a11_r4a15,4,15,1,0.23
59,r1a1_r2a8_r3a11_r4a15,4,15,2,0.21
59,r1a1_r2a8_r3a11_r4a15,4,15,3,0.22
59,r1a1_r2a8_r3a11_r4a15,4,15,4,0.26
60,r1a1_r2a8_r3a11_r4a16,1,1,1,0.21
60,r1a1_r2a8_r3a11_r4a16,1,1,2,0.23
60,r1a1_r2a8_r3a11_r4a16,1,1,3,0.26
60,r1a1_r2a8_r3a11_r4a16,1,1,4,0.3
60,r1a1_r2a8_r3a11_r4a16,2,8,1,0.29
60,r1a1_r2a8_r3a11_r4a16,2,8,2,0.27
60,r1a1_r2a8_r3a11_r4a16,2,8,3,0.24
60,r1a1_r2a8_r3a11_r4a16,2,8,4,0.2
60,r1a1_r2a8_r3a11_r4a16,3,11,1,0.29
60,r1a1_r2a8_r3a11_r4a16,3,11,2,0.28
60,r1a1_r2a8_r3a11_r4a16,3,11,3,0.21
60,r1a1_r2a8_r3a11_r4a16,3,11,4,0.23
60,r1a1_r2a8_r3a11_r4a16,4,16,1,0.21
60,r1a1_r2a8_r3a11_r4a16,4,16,2,0.2
60,r1a1_r2a8_r3a11_r4a16,4,16,3,0.25
60,r1a1_r2a8_r3a11_r4a16,4,16,4,0.27
61,r1a1_r2a8_r3a12_r4a13,1,1,1,0.21
61,r1a1_r2a8_r3a12_r4a13,1,1,2,0.23
61,r1a1_r2a8_r3a12_r4a13,1,1,3,0.26
61,r1a1_r2a8_r3a12_r4a13,1,1,4,0.3
61,r1a1_r2a8_r3a12_r4a13,2,8,1,0.29
61,r1a1_r2a8_r3a12_r4a13,2,8,2,0.27
61,r1a1_r2a8_r3a12_r4a13,2,8,3,0.24
61,r1a1_r2a8_r3a12_r4a13,2,8,4,0.2
61,r1a1_r2a8_r3a12_r4a13,3,12,1,0.21
61,r1a1_r2a8_r3a12_r4a13,3,12,2,0.2
61,r1a1_r2a8_r3a12_r4a13,3,12,3,0.25
61,r1a1_r2a8_r3a12_r4a13,3,12,4,0.27
61,r1a1_r2a8_r3a12_r4a13,4,13,1,0.26
61,r1a1_r2a8_r3a12_r4a13,4,13,2,0.27
61,r1a1_r2a8_r3a12_r4a13,4,13,3,0.29
61,r1a1_r2a8_r3a12_r4a13,4,13,4,0.23
62,r1a1_r2a8_r3a12_r4a14,1,1,1,0.21
62,r1a1_r2a8_r3a12_r4a14,1,1,2,0.23
62,r1a1_r2a8_r3a12_r4a14,1,1,3,0.26
62,r1a1_r2a8_r3a12_r4a14,1,1,4,0.3
62,r1a1_r2a8_r3a12_r4a14,2,8,1,0.29
62,r1a1_r2a8_r3a12_r4a14,2,8,2,0.27
62,r1a1_r2a8_r3a12_r4a14,2,8,3,0.24
62,r1a1_r2a8_r3a12_r4a14,2,8,4,0.2
62,r1a1_r2a8_r3a12_r4a14,3,12,1,0.21
62,r1a1_r2a8_r3a12_r4a14,3,12,2,0.2
62,r1a1_r2a8_r3a12_r4a14,3,12,3,0.25
62,r1a1_r2a8_r3a12_r4a14,3,12,4,0.27
62,r1a1_r2a8_r3a12_r4a14,4,14,1,0.24
62,r1a1_r2a8_r3a12_r4a14,4,14,2,0.27
62,r1a1_r2a8_r3a12_r4a14,4,14,3,0.29
62,r1a1_r2a8_r3a12_r4a14,4,14,4,0.27
63,r1a1_r2a8_r3a12_r4a15,1,1,1,0.21
63,r1a1_r2a8_r3a12_r4a15,1,1,2,0.23
63,r1a1_r2a8_r3a12_r4a15,1,1,3,0.26
63,r1a1_r2a8_r3a12_r4a15,1,1,4,0.3
63,r1a1_r2a8_r3a12_r4a15,2,8,1,0.29
63,r1a1_r2a8_r3a12_r4a15,2,8,2,0.27
63,r1a1_r2a8_r3a12_r4a15,2,8,3,0.24
63,r1a1_r2a8_r3a12_r4a15,2,8,4,0.2
63,r1a1_r2a8_r3a12_r4a15,3,12,1,0.21
63,r1a1_r2a8_r3a12_r4a15,3,12,2,0.2
63,r1a1_r2a8_r3a12_r4a15,3,12,3,0.25
63,r1a1_r2a8_r3a12_r4a15,3,12,4,0.27
63,r1a1_r2a8_r3a12_r4a15,4,15,1,0.23
63,r1a1_r2a8_r3a12_r4a15,4,15,2,0.21
63,r1a1_r2a8_r3a12_r4a15,4,15,3,0.22
63,r1a1_r2a8_r3a12_r4a15,4,15,4,0.26
64,r1a1_r2a8_r3a12_r4a16,1,1,1,0.21
64,r1a1_r2a8_r3a12_r4a16,1,1,2,0.23
64,r1a1_r2a8_r3a12_r4a16,1,1,3,0.26
64,r1a1_r2a8_r3a12_r4a16,1,1,4,0.3
64,r1a1_r2a8_r3a12_r4a16,2,8,1,0.29
64,r1a1_r2a8_r3a12_r4a16,2,8,2,0.27
64,r1a1_r2a8_r3a12_r4a16,2,8,3,0.24
64,r1a1_r2a8_r3a12_r4a16,2,8,4,0.2
64,r1a1_r2a8_r3a12_r4a16,3,12,1,0.21
64,r1a1_r2a8_r3a12_r4a16,3,12,2,0.2
64,r1a1_r2a8_r3a12_r4a16,3,12,3,0.25
64,r1a1_r2a8_r3a12_r4a16,3,12,4,0.27
64,r1a1_r2a8_r3a12_r4a16,4,16,1,0.21
64,r1a1_r2a8_r3a12_r4a16,4,16,2,0.2
64,r1a1_r2a8_r3a12_r4a16,4,16,3,0.25
64,r1a1_r2a8_r3a12_r4a16,4,16,4,0.27
65,r1a2_r2a5_r3a9_r4a13,1,2,1,0.29
65,r1a2_r2a5_r3a9_r4a13,1,2,2,0.3
65,r1a2_r2a5_r3a9_r4a13,1,2,3,0.25
65,r1a2_r2a5_r3a9_r4a13,1,2,4,0.23
65,r1a2_r2a5_r3a9_r4a13,2,5,1,0.29
65,r1a2_r2a5_r3a9_r4a13,2,5,2,0.3
65,r1a2_r2a5_r3a9_r4a13,2,5,3,0.25
65,r1a2_r2a5_r3a9_r4a13,2,5,4,0.23
65,r1a2_r2a5_r3a9_r4a13,3,9,1,0.23
65,r1a2_r2a5_r3a9_r4a13,3,9,2,0.21
65,r1a2_r2a5_r3a9_r4a13,3,9,3,0.22
65,r1a2_r2a5_r3a9_r4a13,3,9,4,0.26
65,r1a2_r2a5_r3a9_r4a13,4,13,1,0.26
65,r1a2_r2a5_r3a9_r4a13,4,13,2,0.27
65,r1a2_r2a5_r3a9_r4a13,4,13,3,0.29
65,r1a2_r2a5_r3a9_r4a13,4,13,4,0.23
66,r1a2_r2a5_r3a9_r4a14,1,2,1,0.29
66,r1a2_r2a5_r3a9_r4a14,1,2,2,0.3
66,r1a2_r2a5_r3a9_r4a14,1,2,3,0.25
66,r1a2_r2a5_r3a9_r4a14,1,2,4,0.23
66,r1a2_r2a5_r3a9_r4a14,2,5,1,0.29
66,r1a2_r2a5_r3a9_r4a14,2,5,2,0.3
66,r1a2_r2a5_r3a9_r4a14,2,5,3,0.25
66,r1a2_r2a5_r3a9_r4a14,2,5,4,0.23
66,r1a2_r2a5_r3a9_r4a14,3,9,1,0.23
66,r1a2_r2a5_r3a9_r4a14,3,9,2,0.21
66,r1a2_r2a5_r3a9_r4a14,3,9,3,0.22
66,r1a2_r2a5_r3a9_r4a14,3,9,4,0.26
66,r1a2_r2a5_r3a9_r4a14,4,14,1,0.24
66,r1a2_r2a5_r3a9_r4a14,4,14,2,0.27
66,r1a2_r2a5_r3a9_r4a14,4,14,3,0.29
66,r1a2_r2a5_r3a9_r4a14,4,14,4,0.27
67,r1a2_r2a5_r3a9_r4a15,1,2,1,0.29
67,r1a2_r2a5_r3a9_r4a15,1,2,2,0.3
67,r1a2_r2a5_r3a9_r4a15,1,2,3,0.25
67,r1a2_r2a5_r3a9_r4a15,1,2,4,0.23
67,r1a2_r2a5_r3a9_r4a15,2,5,1,0.29
67,r1a2_r2a5_r3a9_r4a15,2,5,2,0.3
67,r1a2_r2a5_r3a9_r4a15,2,5,3,0.25
67,r1a2_r2a5_r3a9_r4a15,2,5,4,0.23
67,r1a2_r2a5_r3a9_r4a15,3,9,1,0.23
67,r1a2_r2a5_r3a9_r4a15,3,9,2,0.21
67,r1a2_r2a5_r3a9_r4a15,3,9,3,0.22
67,r1a2_r2a5_r3a9_r4a15,3,9,4,0.26
67,r1a2_r2a5_r3a9_r4a15,4,15,1,0.23
67,r1a2_r2a5_r3a9_r4a15,4,15,2,0.21
67,r1a2_r2a5_r3a9_r4a15,4,15,3,0.22
67,r1a2_r2a5_r3a9_r4a15,4,15,4,0.26
68,r1a2_r2a5_r3a9_r4a16,1,2,1,0.29
68,r1a2_r2a5_r3a9_r4a16,1,2,2,0.3
68,r1a2_r2a5_r3a9_r4a16,1,2,3,0.25
68,r1a2_r2a5_r3a9_r4a16,1,2,4,0.23
68,r1a2_r2a5_r3a9_r4a16,2,5,1,0.29
68,r1a2_r2a5_r3a9_r4a16,2,5,2,0.3
68,r1a2_r2a5_r3a9_r4a16,2,5,3,0.25
68,r1a2_r2a5_r3a9_r4a16,2,5,4,0.23
68,r1a2_r2a5_r3a9_r4a16,3,9,1,0.23
68,r1a2_r2a5_r3a9_r4a16,3,9,2,0.21
68,r1a2_r2a5_r3a9_r4a16,3,9,3,0.22
68,r1a2_r2a5_r3a9_r4a16,3,9,4,0.26
68,r1a2_r2a5_r3a9_r4a16,4,16,1,0.21
68,r1a2_r2a5_r3a9_r4a16,4,16,2,0.2
68,r1a2_r2a5_r3a9_r4a16,4,16,3,0.25
68,r1a2_r2a5_r3a9_r4a16,4,16,4,0.27
69,r1a2_r2a5_r3a10_r4a13,1,2,1,0.29
69,r1a2_r2a5_r3a10_r4a13,1,2,2,0.3
69,r1a2_r2a5_r3a10_r4a13,1,2,3,0.25
69,r1a2_r2a5_r3a10_r4a13,1,2,4,0.23
69,r1a2_r2a5_r3a10_r4a13,2,5,1,0.29
69,r1a2_r2a5_r3a10_r4a13,2,5,2,0.3
69,r1a2_r2a5_r3a10_r4a13,2,5,3,0.25
69,r1a2_r2a5_r3a10_r4a13,2,5,4,0.23
69,r1a2_r2a5_r3a10_r4a13,3,10,1,0.2
69,r1a2_r2a5_r3a10_r4a13,3,10,2,0.21
69,r1a2_r2a5_r3a10_r4a13,3,10,3,0.27
69,r1a2_r2a5_r3a10_r4a13,3,10,4,0.29
69,r1a2_r2a5_r3a10_r4a13,4,13,1,0.26
69,r1a2_r2a5_r3a10_r4a13,4,13,2,0.27
69,r1a2_r2a5_r3a10_r4a13,4,13,3,0.29
69,r1a2_r2a5_r3a10_r4a13,4,13,4,0.23
70,r1a2_r2a5_r3a10_r4a14,1,2,1,0.29
70,r1a2_r2a5_r3a10_r4a14,1,2,2,0.3
70,r1a2_r2a5_r3a10_r4a14,1,2,3,0.25
70,r1a2_r2a5_r3a10_r4a14,1,2,4,0.23
70,r1a2_r2a5_r3a10_r4a14,2,5,1,0.29
70,r1a2_r2a5_r3a10_r4a14,2,5,2,0.3
70,r1a2_r2a5_r3a10_r4a14,2,5,3,0.25
70,r1a2_r2a5_r3a10_r4a14,2,5,4,0.23
70,r1a2_r2a5_r3a10_r4a14,3,10,1,0.2
70,r1a2_r2a5_r3a10_r4a14,3,10,2,0.21
70,r1a2_r2a5_r3a10_r4a14,3,10,3,0.27
70,r1a2_r2a5_r3a10_r4a14,3,10,4,0.29
70,r1a2_r2a5_r3a10_r4a14,4,14,1,0.24
70,r1a2_r2a5_r3a10_r4a14,4,14,2,0.27
70,r1a2_r2a5_r3a10_r4a14,4,14,3,0.29
70,r1a2_r2a5_r3a10_r4a14,4,14,4,0.27
71,r1a2_r2a5_r3a10_r4a15,1,2,1,0.29
71,r1a2_r2a5_r3a10_r4a15,1,2,2,0.3
71,r1a2_r2a5_r3a10_r4a15,1,2,3,0.25
71,r1a2_r2a5_r3a10_r4a15,1,2,4,0.23
71,r1a2_r2a5_r3a10_r4a15,2,5,1,0.29
71,r1a2_r2a5_r3a10_r4a15,2,5,2,0.3
71,r1a2_r2a5_r3a10_r4a15,2,5,3,0.25
71,r1a2_r2a5_r3a10_r4a15,2,5,4,0.23
71,r1a2_r2a5_r3a10_r4a15,3,10,1,0.2
71,r1a2_r2a5_r3a10_r4a15,3,10,2,0.21
71,r1a2_r2a5_r3a10_r4a15,3,10,3,0.27
71,r1a2_r2a5_r3a10_r4a15,3,10,4,0.29
71,r1a2_r2a5_r3a10_r4a15,4,15,1,0.23
71,r1a2_r2a5_r3a10_r4a15,4,15,2,0.21
71,r1a2_r2a5_r3a10_r4a15,4,15,3,0.22
71,r1a2_r2a5_r3a10_r4a15,4,15,4,0.26
72,r1a2_r2a5_r3a10_r4a16,1,2,1,0.29
72,r1a2_r2a5_r3a10_r4a16,1,2,2,0.3
72,r1a2_r2a5_r3a10_r4a16,1,2,3,0.25
72,r1a2_r2a5_r3a10_r4a16,1,2,4,0.23
72,r1a2_r2a5_r3a10_r4a16,2,5,1,0.29
72,r1a2_r2a5_r3a10_r4a16,2,5,2,0.3
72,r1a2_r2a5_r3a10_r4a16,2,5,3,0.25
72,r1a2_r2a5_r3a10_r4a16,2,5,4,0.23
72,r1a2_r2a5_r3a10_r4a16,3,10,1,0.2
72,r1a2_r2a5_r3a10_r4a16,3,10,2,0.21
72,r1a2_r2a5_r3a10_r4a16,3,10,3,0.27
72,r1a2_r2a5_r3a10_r4a16,3,10,4,0.29
72,r1a2_r2a5_r3a10_r4a16,4,16,1,0.21
72,r1a2_r2a5_r3a10_r4a16,4,16,2,0.2
72,r1a2_r2a5_r3a10_r4a16,4,16,3,0.25
72,r1a2_r2a5_r3a10_r4a16,4,16,4,0.27
73,r1a2_r2a5_r3a11_r4a13,1,2,1,0.29
73,r1a2_r2a5_r3a11_r4a13,1,2,2,0.3
73,r1a2_r2a5_r3a11_r4a13,1,2,3,0.25
73,r1a2_r2a5_r3a11_r4a13,1,2,4,0.23
73,r1a2_r2a5_r3a11_r4a13,2,5,1,0.29
73,r1a2_r2a5_r3a11_r4a13,2,5,2,0.3
73,r1a2_r2a5_r3a11_r4a13,2,5,3,0.25
73,r1a2_r2a5_r3a11_r4a13,2,5,4,0.23
73,r1a2_r2a5_r3a11_r4a13,3,11,1,0.29
73,r1a2_r2a5_r3a11_r4a13,3,11,2,0.28
73,r1a2_r2a5_r3a11_r4a13,3,11,3,0.21
73,r1a2_r2a5_r3a11_r4a13,3,11,4,0.23
73,r1a2_r2a5_r3a11_r4a13,4,13,1,0.26
73,r1a2_r2a5_r3a11_r4a13,4,13,2,0.27
73,r1a2_r2a5_r3a11_r4a13,4,13,3,0.29
73,r1a2_r2a5_r3a11_r4a13,4,13,4,0.23
74,r1a2_r2a5_r3a11_r4a14,1,2,1,0.29
74,r1a2_r2a5_r3a11_r4a14,1,2,2,0.3
74,r1a2_r2a5_r3a11_r4a14,1,2,3,0.25
74,r1a2_r2a5_r3a11_r4a14,1,2,4,0.23
74,r1a2_r2a5_r3a11_r4a14,2,5,1,0.29
74,r1a2_r2a5_r3a11_r4a14,2,5,2,0.3
74,r1a2_r2a5_r3a11_r4a14,2,5,3,0.25
74,r1a2_r2a5_r3a11_r4a14,2,5,4,0.23
74,r1a2_r2a5_r3a11_r4a14,3,11,1,0.29
74,r1a2_r2a5_r3a11_r4a14,3,11,2,0.28
74,r1a2_r2a5_r3a11_r4a14,3,11,3,0.21
74,r1a2_r2a5_r3a11_r4a14,3,11,4,0.23
74,r1a2_r2a5_r3a11_r4a14,4,14,1,0.24
74,r1a2_r2a5_r3a11_r4a14,4,14,2,0.27
74,r1a2_r2a5_r3a11_r4a14,4,14,3,0.29
74,r1a2_r2a5_r3a11_r4a14,4,14,4,0.27
75,r1a2_r2a5_r3a11_r4a15,1,2,1,0.29
75,r1a2_r2a5_r3a11_r4a15,1,2,2,0.3
75,r1a2_r2a5_r3a11_r4a15,1,2,3,0.25
75,r1a2_r2a5_r3a11_r4a15,1,2,4,0.23
75,r1a2_r2a5_r3a11_r4a15,2,5,1,0.29
75,r1a2_r2a5_r3a11_r4a15,2,5,2,0.3
75,r1a2_r2a5_r3a11_r4a15,2,5,3,0.25
75,r1a2_r2a5_r3a11_r4a15,2,5,4,0.23
75,r1a2_r2a5_r3a11_r4a15,3,11,1,0.29
75,r1a2_r2a5_r3a11_r4a15,3,11,2,0.28
75,r1a2_r2a5_r3a11_r4a15,3,11,3,0.21
75,r1a2_r2a5_r3a11_r4a15,3,11,4,0.23
75,r1a2_r2a5_r3a11_r4a15,4,15,1,0.23
75,r1a2_r2a5_r3a11_r4a15,4,15,2,0.21
75,r1a2_r2a5_r3a11_r4a15,4,15,3,0.22
75,r1a2_r2a5_r3a11_r4a15,4,15,4,0.26
76,r1a2_r2a5_r3a11_r4a16,1,2,1,0.29
76,r1a2_r2a5_r3a11_r4a16,1,2,2,0.3
76,r1a2_r2a5_r3a11_r4a16,1,2,3,0.25
76,r1a2_r2a5_r3a11_r4a16,1,2,4,0.23
76,r1a2_r2a5_r3a11_r4a16,2,5,1,0.29
76,r1a2_r2a5_r3a11_r4a16,2,5,2,0.3
76,r1a2_r2a5_r3a11_r4a16,2,5,3,0.25
76,r1a2_r2a5_r3a11_r4a16,2,5,4,0.23
76,r1a2_r2a5_r3a11_r4a16,3,11,1,0.29
76,r1a2_r2a5_r3a11_r4a16,3,11,2,0.28
76,r1a2_r2a5_r3a11_r4a16,3,11,3,0.21
76,r1a2_r2a5_r3a11_r4a16,3,11,4,0.23
76,r1a2_r2a5_r3a11_r4a16,4,16,1,0.21
76,r1a2_r2a5_r3a11_r4a16,4,16,2,0.2
76,r1a2_r2a5_r3a11_r4a16,4,16,3,0.25
76,r1a2_r2a5_r3a11_r4a16,4,16,4,0.27
77,r1a2_r2a5_r3a12_r4a13,1,2,1,0.29
77,r1a2_r2a5_r3a12_r4a13,1,2,2,0.3
77,r1a2_r2a5_r3a12_r4a13,1,2,3,0.25
77,r1a2_r2a5_r3a12_r4a13,1,2,4,0.23
77,r1a2_r2a5_r3a12_r4a13,2,5,1,0.29
77,r1a2_r2a5_r3a12_r4a13,2,5,2,0.3
77,r1a2_r2a5_r3a12_r4a13,2,5,3,0.25
77,r1a2_r2a5_r3a12_r4a13,2,5,4,0.23
77,r1a2_r2a5_r3a12_r4a13,3,12,1,0.21
77,r1a2_r2a5_r3a12_r4a13,3,12,2,0.2
77,r1a2_r2a5_r3a12_r4a13,3,12,3,0.25
77,r1a2_r2a5_r3a12_r4a13,3,12,4,0.27
77,r1a2_r2a5_r3a12_r4a13,4,13,1,0.26
77,r1a2_r2a5_r3a12_r4a13,4,13,2,0.27
77,r1a2_r2a5_r3a12_r4a13,4,13,3,0.29
77,r1a2_r2a5_r3a12_r4a13,4,13,4,0.23
78,r1a2_r2a5_r3a12_r4a14,1,2,1,0.29
78,r1a2_r2a5_r3a12_r4a14,1,2,2,0.3
78,r1a2_r2a5_r3a12_r4a14,1,2,3,0.25
78,r1a2_r2a5_r3a12_r4a14,1,2,4,0.23
78,r1a2_r2a5_r3a12_r4a14,2,5,1,0.29
78,r1a2_r2a5_r3a12_r4a14,2,5,2,0.3
78,r1a2_r2a5_r3a12_r4a14,2,5,3,0.25
78,r1a2_r2a5_r3a12_r4a14,2,5,4,0.23
78,r1a2_r2a5_r3a12_r4a14,3,12,1,0.21
78,r1a2_r2a5_r3a12_r4a14,3,12,2,0.2
78,r1a2_r2a5_r3a12_r4a14,3,12,3,0.25
78,r1a2_r2a5_r3a12_r4a14,3,12,4,0.27
78,r1a2_r2a5_r3a12_r4a14,4,14,1,0.24
78,r1a2_r2a5_r3a12_r4a14,4,14,2,0.27
78,r1a2_r2a5_r3a12_r4a14,4,14,3,0.29
78,r1a2_r2a5_r3a12_r4a14,4,14,4,0.27
79,r1a2_r2a5_r3a12_r4a15,1,2,1,0.29
79,r1a2_r2a5_r3a12_r4a15,1,2,2,0.3
79,r1a2_r2a5_r3a12_r4a15,1,2,3,0.25
79,r1a2_r2a5_r3a12_r4a15,1,2,4,0.23
79,r1a2_r2a5_r3a12_r4a15,2,5,1,0.29
79,r1a2_r2a5_r3a12_r4a15,2,5,2,0.3
79,r1a2_r2a5_r3a12_r4a15,2,5,3,0.25
79,r1a2_r2a5_r3a12_r4a15,2,5,4,0.23
79,r1a2_r2a5_r3a12_r4a15,3,12,1,0.21
79,r1a2_r2a5_r3a12_r4a15,3,12,2,0.2
79,r1a2_r2a5_r3a12_r4a15,3,12,3,0.25
79,r1a2_r2a5_r3a12_r4a15,3,12,4,0.27
79,r1a2_r2a5_r3a12_r4a15,4,15,1,0.23
79,r1a2_r2a5_r3a12_r4a15,4,15,2,0.21
79,r1a2_r2a5_r3a12_r4a15,4,15,3,0.22
79,r1a2_r2a5_r3a12_r4a15,4,15,4,0.26
80,r1a2_r2a5_r3a12_r4a16,1,2,1,0.29
80,r1a2_r2a5_r3a12_r4a16,1,2,2,0.3
80,r1a2_r2a5_r3a12_r4a16,1,2,3,0.25
80,r1a2_r2a5_r3a12_r4a16,1,2,4,0.23
80,r1a2_r2a5_r3a12_r4a16,2,5,1,0.29
80,r1a2_r2a5_r3a12_r4a16,2,5,2,0.3
80,r1a2_r2a5_r3a12_r4a16,2,5,3,0.25
80,r1a2_r2a5_r3a12_r4a16,2,5,4,0.23
80,r1a2_r2a5_r3a12_r4a16,3,12,1,0.21
80,r1a2_r2a5_r3a12_r4a16,3,12,2,0.2
80,r1a2_r2a5_r3a12_r4a16,3,12,3,0.25
80,r1a2_r2a5_r3a12_r4a16,3,12,4,0.27
80,r1a2_r2a5_r3a12_r4a16,4,16,1,0.21
80,r1a2_r2a5_r3a12_r4a16,4,16,2,0.2
80,r1a2_r2a5_r3a12_r4a16,4,16,3,0.25
80,r1a2_r2a5_r3a12_r4a16,4,16,4,0.27
81,r1a2_r2a6_r3a9_r4a13,1,2,1,0.29
81,r1a2_r2a6_r3a9_r4a13,1,2,2,0.3
81,r1a2_r2a6_r3a9_r4a13,1,2,3,0.25
81,r1a2_r2a6_r3a9_r4a13,1,2,4,0.23
81,r1a2_r2a6_r3a9_r4a13,2,6,1,0.27
81,r1a2_r2a6_r3a9_r4a13,2,6,2,0.29
81,r1a2_r2a6_r3a9_r4a13,2,6,3,0.28
81,r1a2_r2a6_r3a9_r4a13,2,6,4,0.24
81,r1a2_r2a6_r3a9_r4a13,3,9,1,0.23
81,r1a2_r2a6_r3a9_r4a13,3,9,2,0.21
81,r1a2_r2a6_r3a9_r4a13,3,9,3,0.22
81,r1a2_r2a6_r3a9_r4a13,3,9,4,0.26
81,r1a2_r2a6_r3a9_r4a13,4,13,1,0.26
81,r1a2_r2a6_r3a9_r4a13,4,13,2,0.27
81,r1a2_r2a6_r3a9_r4a13,4,13,3,0.29
81,r1a2_r2a6_r3a9_r4a13,4,13,4,0.23
82,r1a2_r2a6_r3a9_r4a14,1,2,1,0.29
82,r1a2_r2a6_r3a9_r4a14,1,2,2,0.3
82,r1a2_r2a6_r3a9_r4a14,1,2,3,0.25
82,r1a2_r2a6_r3a9_r4a14,1,2,4,0.23
82,r1a2_r2a6_r3a9_r4a14,2,6,1,0.27
82,r1a2_r2a6_r3a9_r4a14,2,6,2,0.29
82,r1a2_r2a6_r3a9_r4a14,2,6,3,0.28
82,r1a2_r2a6_r3a9_r4a14,2,6,4,0.24
82,r1a2_r2a6_r3a9_r4a14,3,9,1,0.23
82,r1a2_r2a6_r3a9_r4a14,3,9,2,0.21
82,r1a2_r2a6_r3a9_r4a14,3,9,3,0.22
